SMP0000004	0.07753297641	0.05148933796	0.7725287053	6.909090428
SMP0000005	0.1505755967	0.1232902567	0.7608929801	6.872317005
SMP0000006	0.08762634087	0.06946701351	0.993944814	8.625613972
SMP0000007	0.07188836251	0.05224901664	0.673261172	5.143052219
SMP0000008	0.03616901862	0.03155986537	0.7659016631	6.427957279
SMP0000009	0.05977652868	0.03922308714	0.6369783164	4.830952249
SMP0000010	0.09883930818	0.09071839189	0.7285533562	5.610099827
SMP0000011	0.05965925678	0.07711174318	0.9023296063	7.994960043
SMP0000012	0.04866923939	0.04173430491	0.7464895982	6.241692143
SMP0000013	0.034136789	0.03108505	0.8438112375	7.185081358
SMP0000015	0.06505070874	0.05357457253	0.7312467902	7.22278085
SMP0000016	0.2010507185	0.1281117228	0.6823519599	5.083476267
SMP0000017	0.07238702592	0.07848664607	0.8970151355	10.7461795
SMP0000018	0.02169224142	0.05386464135	1.399297872	12.18749158
SMP0000020	0.09159576656	0.06006214762	0.8346094589	6.859539322
SMP0000021	0.02263603221	0.03948802881	1.173861016	10.17532893
SMP0000023	0.1218304147	0.106829172	0.8743161226	9.017250172
SMP0000024	0.1691131919	0.1477528708	0.9251109436	8.102407069
SMP0000025	0.1110915726	0.1115774165	0.8470137669	6.853896973
SMP0000027	0.07252103453	0.06263787156	0.8216981075	7.332261895
SMP0000028	0.1087621997	0.1106920516	0.9582007664	9.253257252
SMP0000029	0.09520786338	0.1000130066	1.313170281	12.79509218
SMP0000030	0.1097722089	0.08830930168	0.7177176848	5.897630772
SMP0000031	0.07436252629	0.08113472074	0.883784426	7.558368095
SMP0000032	0.3057656414	0.1957343095	0.6900016669	5.021298578
SMP0000033	0.08984300447	0.06948191725	0.9462448415	9.968181438
SMP0000034	0.103225215	0.08242582446	0.8883818392	7.780960809
SMP0000035	0.2617138151	0.2359444834	1.011451008	8.740072522
SMP0000036	0.02402077307	0.02829810214	0.8404216346	7.258322728
SMP0000037	0.1221093045	0.08351537644	0.6700344647	5.018027124
SMP0000039	0.08715441131	0.0677417417	0.7020295504	5.011283027
SMP0000040	0.05163274178	0.05549790148	0.8777426813	7.870179477
SMP0000041	0.06690735801	0.05542784965	0.959445165	8.653783743
SMP0000043	0.1011314018	0.1024357843	1.013247888	9.416251607
